 moveaway(Light) moveaway(All) #; build(All,2,Left) #;-1
 build(Barrack,1,Left) build(Base,2,Up) harvest(3) attack(Ranged,strongest) build(Base,2,Down) attack(Ranged,strongest) build(Base,2,Down) build(Barrack,1,Left) build(Barrack,1,Left) build(Base,2,Down) attack(Worker,mostHealthy) build(Base,2,Down) build(Barrack,1,Left) build(Barrack,1,Left) #; moveaway(Worker) attack(Worker,weakest) #;-1
 attack(All,closest) train(Worker,20,EnemyDir) #; moveToUnit(All,Ally,closest) build(Base,2,Left) #;0
 harvest(2) #; attack(Worker,random) train(Worker,20,Up) #;1
 attack(Worker,lessHealthy) #; build(Barrack,2,Down) build(All,1,Left) moveaway(Light) harvest(1) #;0
 train(Worker,20,EnemyDir) attack(All,closest) #; moveaway(All) #;0
 attack(All,weakest) moveToUnit(Light,Ally,farthest) attack(Worker,random) #; moveToUnit(Light,Enemy,strongest) attack(Worker,closest) train(Light,20,Left) harvest(4) build(Base,1,Down) harvest(4) harvest(3) #;1
 train(Worker,20,EnemyDir) attack(All,closest) #; build(All,2,Up) train(Heavy,20,Up) harvest(4) attack(All,strongest) build(Barrack,2,Up) attack(All,strongest) build(Barrack,2,Up) build(All,2,Up) build(All,2,Up) #;0
 attack(All,strongest) #; train(Worker,20,EnemyDir) attack(All,closest) train(Worker,20,EnemyDir) attack(All,closest) #;1
 moveaway(Light) harvest(4) attack(Worker,strongest) #; attack(Ranged,lessHealthy) moveToUnit(All,Enemy,lessHealthy) harvest(4) moveaway(Ranged) #;-1
 moveToUnit(All,Enemy,mostHealthy) moveaway(Light) train(Worker,20,EnemyDir) moveToUnit(Worker,Ally,strongest) #; moveToUnit(Heavy,Enemy,strongest) #;-1
 build(Base,1,Up) train(All,20,Right) #; harvest(3) build(All,2,Right) harvest(2) #;-1
 moveToUnit(Light,Enemy,strongest) attack(Worker,closest) train(Light,20,Left) harvest(4) build(Base,1,Down) harvest(4) harvest(3) #; moveToUnit(Heavy,Enemy,random) harvest(2) #;0
 attack(Light,farthest) #; moveToUnit(Heavy,Enemy,strongest) #;-1
 moveaway(Worker) attack(Light,random) moveToUnit(Ranged,Ally,random) train(Ranged,20,Right) #; attack(Worker,closest) #;1
 build(Barrack,2,Down) build(All,1,Left) moveaway(Light) harvest(1) #; attack(Light,farthest) #;-1
 moveToUnit(All,Enemy,farthest) #; moveaway(Heavy) moveaway(Worker) #;-1
 attack(Worker,random) train(Worker,20,Up) #; train(Worker,20,EnemyDir) harvest(2) attack(Worker,lessHealthy) #;1
 harvest(3) build(All,2,Right) harvest(2) #; attack(Ranged,farthest) attack(Light,weakest) #;-1
 build(Base,1,Up) train(All,20,Right) #; moveaway(Light) moveaway(All) #;-1
 attack(All,closest) #; moveaway(Worker) attack(Light,random) moveToUnit(Ranged,Ally,random) train(Ranged,20,Right) #;0
 attack(All,strongest) #; moveToUnit(Heavy,Enemy,strongest) #;0
 moveaway(Light) harvest(4) attack(Worker,strongest) #; build(All,2,Up) train(Heavy,20,Up) harvest(4) attack(All,strongest) build(Barrack,2,Up) attack(All,strongest) build(Barrack,2,Up) build(All,2,Up) build(All,2,Up) #;1
 moveToUnit(All,Enemy,farthest) #; moveToUnit(Light,Enemy,strongest) attack(Worker,closest) train(Light,20,Left) harvest(4) build(Base,1,Down) harvest(4) harvest(3) #;-1
 moveToUnit(Heavy,Ally,farthest) build(All,2,Left) #; harvest(3) build(All,2,Right) harvest(2) #;-1
 attack(All,strongest) #; harvest(3) build(All,2,Right) harvest(2) #;0
 train(Worker,20,EnemyDir) attack(All,closest) #; attack(All,mostHealthy) #;0
 attack(All,closest) #; moveaway(Light) harvest(4) attack(Worker,strongest) #;0
 attack(Heavy,closest) #; train(Worker,20,EnemyDir) attack(All,closest) #;1
 attack(Light,closest) #; moveaway(Light) harvest(4) attack(Worker,strongest) #;-1
 harvest(3) build(All,2,Right) harvest(2) #; attack(Ranged,random) train(Ranged,20,Up) harvest(4) #;-1
 moveaway(Light) harvest(4) attack(Worker,strongest) #; harvest(3) harvest(1) moveaway(Light) moveaway(All) moveaway(Ranged) train(Ranged,20,Up) harvest(3) harvest(2) moveaway(Ranged) #;-1
 attack(All,strongest) #; train(Worker,20,EnemyDir) build(Barrack,1,Down) #;0
 attack(Heavy,closest) train(Worker,20,EnemyDir) attack(All,closest) #; moveaway(Worker) attack(Worker,weakest) #;0
 train(Worker,20,EnemyDir) harvest(2) attack(Worker,lessHealthy) #; harvest(3) build(All,2,Right) harvest(2) #;0
 moveaway(Light) moveaway(All) #; build(All,2,Up) build(Barrack,2,Left) moveToUnit(All,Ally,closest) attack(Heavy,strongest) build(Barrack,2,Left) attack(Heavy,strongest) build(Barrack,2,Left) build(All,2,Up) build(All,2,Up) build(Barrack,2,Left) attack(Ranged,mostHealthy) build(Barrack,2,Left) build(All,2,Up) build(All,2,Up) #;-1
 attack(All,farthest) build(All,1,Left) #; moveToUnit(Light,Enemy,strongest) attack(Worker,closest) train(Light,20,Left) harvest(4) build(Base,1,Down) harvest(4) harvest(3) #;-1
 moveaway(Worker) attack(Light,mostHealthy) #; moveToUnit(All,Ally,closest) build(Base,2,Left) #;-1
 moveToUnit(Heavy,Enemy,strongest) #; attack(Ranged,farthest) attack(Light,weakest) #;-1
 moveToUnit(All,Enemy,farthest) #; attack(All,mostHealthy) train(All,20,EnemyDir) #;1
 moveaway(Worker) attack(Light,random) moveToUnit(Ranged,Ally,random) train(Ranged,20,Right) #; build(All,2,Up) build(Base,2,Up) harvest(4) attack(Heavy,strongest) build(Base,2,Up) attack(Heavy,strongest) build(Base,2,Up) build(All,2,Up) build(All,2,Up) build(Base,2,Up) attack(Ranged,farthest) build(Base,2,Up) build(All,2,Up) build(All,2,Up) #;-1
 moveToUnit(Heavy,Ally,strongest) harvest(2) attack(Heavy,weakest) moveaway(Worker) attack(Heavy,farthest) build(Barrack,2,Left) #; moveaway(Worker) attack(Worker,weakest) #;-1
 build(Barrack,2,Down) build(All,1,Left) moveaway(Light) harvest(1) #; moveToUnit(Heavy,Enemy,strongest) #;-1
 train(Ranged,20,Right) train(Ranged,20,Right) attack(All,closest) #; attack(All,mostHealthy) train(All,20,EnemyDir) #;-1
 moveaway(Light) harvest(4) attack(Worker,strongest) #; moveaway(Worker) harvest(4) #;-1
 build(Barrack,2,Down) build(All,1,Left) moveaway(Light) harvest(1) #; moveToUnit(Heavy,Enemy,strongest) #;-1
 moveToUnit(All,Enemy,farthest) #; attack(All,mostHealthy) #;1
 moveaway(Light) harvest(4) attack(Worker,strongest) #; train(Worker,20,EnemyDir) attack(All,closest) attack(Worker,lessHealthy) #;1
 moveToUnit(All,Enemy,mostHealthy) moveaway(Light) train(Worker,20,EnemyDir) moveToUnit(Worker,Ally,strongest) #; attack(All,mostHealthy) train(All,20,EnemyDir) #;1
 moveToUnit(Heavy,Enemy,strongest) #; attack(All,mostHealthy) train(All,20,EnemyDir) #;1
 attack(All,strongest) #; moveaway(Worker) attack(Worker,weakest) #;-1
 build(All,2,Down) attack(Heavy,weakest) build(All,2,Right) moveToUnit(All,Enemy,weakest) train(Light,20,Down) build(All,2,Right) moveToUnit(All,Enemy,weakest) train(Light,20,Down) moveToUnit(All,Enemy,weakest) train(Light,20,Down) build(All,2,Down) build(All,2,Down) #; attack(All,strongest) #;1
 moveToUnit(All,Ally,strongest) train(Heavy,20,Left) harvest(2) harvest(2) build(All,2,Left) build(All,2,Up) #; attack(Worker,closest) #;1
 moveToUnit(Light,Enemy,strongest) attack(Worker,closest) train(Light,20,Left) harvest(4) build(Base,1,Down) harvest(4) harvest(3) #; train(All,20,Right) moveToUnit(Worker,Enemy,weakest) #;-1
 harvest(2) attack(All,farthest) #; attack(Worker,random) train(Worker,20,Up) #;1
 moveToUnit(Heavy,Enemy,strongest) #; attack(Ranged,lessHealthy) harvest(2) #;-1
 moveToUnit(Heavy,Enemy,strongest) #; build(All,2,Left) #;-1
 moveaway(Light) moveaway(All) #; attack(Light,closest) #;-1
 attack(Worker,random) train(All,20,EnemyDir) #; moveaway(Worker) attack(Worker,weakest) #;-1
 attack(Worker,lessHealthy) #; moveaway(Worker) attack(Worker,weakest) #;-1
 moveaway(Worker) attack(Light,random) moveToUnit(Ranged,Ally,random) train(Ranged,20,Right) #; moveaway(Heavy) moveaway(Heavy) moveaway(All) build(All,1,Right) moveaway(Heavy) moveaway(Heavy) moveaway(Heavy) #;-1
 train(Worker,20,EnemyDir) attack(All,closest) #; train(Light,20,EnemyDir) moveToUnit(Ranged,Ally,random) moveaway(Ranged) #;0
 attack(Light,farthest) #; attack(All,strongest) #;1
 moveToUnit(All,Ally,closest) build(Base,2,Left) #; attack(Ranged,lessHealthy) moveToUnit(All,Enemy,lessHealthy) harvest(4) moveaway(Ranged) #;-1
 build(Barrack,1,Left) build(Base,2,Up) harvest(3) attack(Ranged,strongest) build(Base,2,Down) attack(Ranged,strongest) build(Base,2,Down) build(Barrack,1,Left) build(Barrack,1,Left) build(Base,2,Down) attack(Worker,mostHealthy) build(Base,2,Down) build(Barrack,1,Left) build(Barrack,1,Left) #; moveToUnit(All,Enemy,farthest) #;-1
 attack(All,lessHealthy) train(Worker,20,EnemyDir) attack(All,closest) #; moveToUnit(Light,Enemy,strongest) attack(Worker,closest) train(Light,20,Left) harvest(4) build(Base,1,Down) harvest(4) harvest(3) #;0
 moveToUnit(All,Ally,closest) build(Base,2,Left) #; attack(Light,farthest) #;-1
 train(Worker,20,EnemyDir) attack(All,closest) #; attack(All,lessHealthy) #;0
 build(All,2,Down) attack(Heavy,weakest) build(All,2,Right) moveaway(All) harvest(3) build(All,2,Right) moveaway(All) harvest(3) moveaway(All) harvest(3) build(All,2,Down) build(All,2,Down) #; moveToUnit(Light,Enemy,strongest) attack(Worker,closest) train(Light,20,Left) harvest(4) build(Base,1,Down) harvest(4) harvest(3) #;1
 build(Barrack,2,Down) build(All,1,Left) moveaway(Light) harvest(1) #; harvest(3) build(All,2,Right) harvest(2) #;-1
 moveToUnit(Heavy,Enemy,strongest) #; build(All,2,Down) attack(Heavy,weakest) build(All,2,Right) moveToUnit(All,Enemy,weakest) train(Light,20,Down) build(All,2,Right) moveToUnit(All,Enemy,weakest) train(Light,20,Down) moveToUnit(All,Enemy,weakest) train(Light,20,Down) build(All,2,Down) build(All,2,Down) #;-1
 train(Worker,20,EnemyDir) attack(All,closest) #; build(All,2,Down) train(Heavy,20,Up) build(Base,1,Right) attack(Worker,mostHealthy) moveaway(Worker) attack(Worker,mostHealthy) moveaway(Worker) build(All,2,Down) build(All,2,Down) #;0
 build(Barrack,2,Down) build(All,1,Left) moveaway(Light) harvest(1) #; moveaway(All) build(Base,2,Right) attack(Ranged,farthest) #;-1
 moveaway(Worker) attack(Light,random) moveToUnit(Ranged,Ally,random) train(Ranged,20,Right) #; attack(Heavy,closest) train(Worker,20,EnemyDir) attack(All,closest) #;1
 attack(Worker,random) train(Worker,20,Up) #; train(Worker,20,EnemyDir) attack(All,closest) #;1
 moveaway(Worker) harvest(4) #; build(Barrack,2,Down) build(All,1,Left) moveaway(Light) harvest(1) #;-1
 moveToUnit(Worker,Enemy,weakest) moveToUnit(All,Enemy,closest) harvest(2) #; moveToUnit(All,Ally,closest) build(Base,2,Left) #;-1
 harvest(3) build(All,2,Right) harvest(2) #; train(Worker,20,EnemyDir) attack(All,closest) attack(Worker,lessHealthy) #;1
 attack(All,mostHealthy) train(All,20,EnemyDir) #; attack(Ranged,weakest) #;0
 build(Barrack,2,Down) build(All,1,Left) moveaway(Light) harvest(1) #; attack(All,closest) #;1
 moveToUnit(Light,Enemy,strongest) attack(Worker,closest) train(Light,20,Left) harvest(4) build(Base,1,Down) harvest(4) harvest(3) #; train(Worker,20,EnemyDir) attack(Ranged,weakest) #;0
 build(All,2,Up) build(Base,2,Up) harvest(4) attack(Heavy,strongest) build(Base,2,Up) attack(Heavy,strongest) build(Base,2,Up) build(All,2,Up) build(All,2,Up) build(Base,2,Up) attack(Ranged,farthest) build(Base,2,Up) build(All,2,Up) build(All,2,Up) #; moveToUnit(Heavy,Enemy,strongest) #;-1
 attack(All,strongest) moveToUnit(Worker,Enemy,weakest) #; moveaway(Worker) attack(Worker,weakest) #;-1
 attack(All,strongest) #; attack(All,strongest) #;-1
 moveaway(Ranged) harvest(4) #; attack(All,mostHealthy) train(All,20,EnemyDir) #;1
 attack(All,mostHealthy) train(All,20,EnemyDir) #; moveaway(All) #;0
 moveToUnit(Light,Enemy,strongest) attack(Worker,closest) train(Light,20,Left) harvest(4) build(Base,1,Down) harvest(4) harvest(3) #; moveToUnit(All,Enemy,mostHealthy) moveaway(Light) train(Worker,20,EnemyDir) moveToUnit(Worker,Ally,strongest) #;-1
 attack(All,weakest) #; attack(Worker,closest) #;1
 moveaway(Light) harvest(4) attack(Worker,strongest) #; train(Worker,20,EnemyDir) attack(All,weakest) #;1
 attack(All,strongest) moveToUnit(Worker,Enemy,weakest) #; train(Worker,20,EnemyDir) attack(All,closest) #;1
 attack(All,strongest) #; moveToUnit(All,Ally,strongest) train(Heavy,20,Left) harvest(2) harvest(2) build(All,2,Left) build(All,2,Up) #;0
 build(All,2,Up) train(Heavy,20,Up) harvest(4) attack(All,strongest) build(Barrack,2,Up) attack(All,strongest) build(Barrack,2,Up) build(All,2,Up) build(All,2,Up) #; moveaway(Light) moveaway(All) #;-1
 attack(Heavy,closest) #; moveaway(Worker) attack(Worker,weakest) #;-1
 build(Barrack,2,Down) build(All,1,Left) moveaway(Light) harvest(1) #; attack(Ranged,lessHealthy) harvest(2) #;-1
 attack(Ranged,lessHealthy) moveToUnit(All,Enemy,lessHealthy) harvest(4) moveaway(Ranged) #; moveToUnit(Light,Enemy,strongest) attack(Worker,closest) train(Light,20,Left) harvest(4) build(Base,1,Down) harvest(4) harvest(3) #;-1
 moveToUnit(Heavy,Enemy,strongest) #; attack(All,strongest) moveToUnit(Worker,Enemy,weakest) #;1
 train(Worker,20,EnemyDir) attack(All,closest) train(Worker,20,EnemyDir) attack(All,closest) #; moveToUnit(All,Enemy,farthest) #;0
 moveToUnit(All,Ally,closest) build(Base,2,Left) #; build(All,2,Up) build(Base,2,Up) harvest(4) attack(Ranged,strongest) build(Barrack,2,Up) attack(Ranged,strongest) build(Barrack,2,Up) build(All,2,Up) build(All,2,Up) build(Barrack,2,Up) attack(Worker,mostHealthy) build(Barrack,2,Up) build(All,2,Up) build(All,2,Up) #;-1
 attack(All,mostHealthy) train(All,20,EnemyDir) #; attack(Heavy,closest) train(Worker,20,EnemyDir) attack(All,closest) #;1
 moveToUnit(Light,Enemy,strongest) attack(Worker,closest) train(Light,20,Left) harvest(4) build(Base,1,Down) harvest(4) harvest(3) #; moveaway(Worker) attack(Light,mostHealthy) #;0
 moveaway(Worker) attack(Worker,weakest) #; moveToUnit(Heavy,Ally,farthest) build(All,2,Left) #;-1
 attack(Worker,random) train(Worker,20,Up) #; attack(Heavy,closest) train(Worker,20,EnemyDir) attack(All,closest) #;1
 attack(Light,closest) moveaway(All) #; harvest(3) build(All,2,Right) harvest(2) #;-1
 attack(Worker,farthest) moveToUnit(Heavy,Enemy,farthest) attack(Worker,strongest) #; attack(Worker,closest) #;-1
 moveToUnit(All,Enemy,mostHealthy) moveaway(Light) train(Worker,20,EnemyDir) moveToUnit(Worker,Ally,strongest) #; moveaway(Light) harvest(4) attack(Worker,strongest) #;-1
 moveaway(Light) moveaway(All) #; harvest(2) #;-1
 train(Ranged,20,Up) #; attack(All,mostHealthy) train(All,20,EnemyDir) #;1
 attack(Ranged,farthest) attack(Light,weakest) #; attack(Worker,random) train(Worker,20,Up) #;1
 moveToUnit(All,Ally,closest) build(Base,2,Left) #; attack(All,lessHealthy) #;1
 train(Worker,20,EnemyDir) attack(All,closest) #; train(Worker,20,EnemyDir) attack(All,closest) train(Worker,20,EnemyDir) attack(All,closest) #;-1
 build(Barrack,1,Left) build(Base,2,Up) harvest(3) attack(Ranged,strongest) build(Base,2,Down) attack(Ranged,strongest) build(Base,2,Down) build(Barrack,1,Left) build(Barrack,1,Left) build(Base,2,Down) attack(Worker,mostHealthy) build(Base,2,Down) build(Barrack,1,Left) build(Barrack,1,Left) #; build(Barrack,2,Down) build(All,1,Left) moveaway(Light) harvest(1) #;-1
 moveToUnit(All,Enemy,farthest) #; train(Heavy,20,Left) attack(All,closest) #;-1
 moveToUnit(Heavy,Enemy,strongest) #; build(Barrack,2,Down) build(All,1,Left) moveaway(Light) harvest(1) #;-1
 moveToUnit(All,Ally,closest) build(Base,2,Left) #; attack(Ranged,weakest) #;-1
 moveaway(Light) moveaway(All) #; attack(Worker,strongest) #;1
 moveToUnit(All,Ally,closest) build(Base,2,Left) #; build(Barrack,2,Left) harvest(3) attack(Ranged,random) build(All,1,Right) harvest(3) attack(All,weakest) #;-1
 attack(Ranged,farthest) attack(Light,weakest) #; moveToUnit(Light,Enemy,strongest) attack(Worker,closest) train(Light,20,Left) harvest(4) build(Base,1,Down) harvest(4) harvest(3) #;1
 attack(All,strongest) #; build(All,2,Down) attack(Heavy,weakest) build(All,2,Right) moveToUnit(All,Enemy,weakest) train(Light,20,Down) build(All,2,Right) moveToUnit(All,Enemy,weakest) train(Light,20,Down) moveToUnit(All,Enemy,weakest) train(Light,20,Down) build(All,2,Down) build(All,2,Down) #;0
 train(All,20,Right) moveToUnit(Worker,Enemy,weakest) #; moveaway(Light) harvest(4) attack(Worker,strongest) #;-1
 train(Worker,20,EnemyDir) attack(All,closest) #; train(Worker,20,EnemyDir) attack(Worker,lessHealthy) #;1
 moveaway(Worker) harvest(4) #; moveToUnit(All,Ally,closest) build(Base,2,Left) #;-1
 attack(Worker,closest) #; train(Worker,20,EnemyDir) attack(All,closest) attack(Worker,lessHealthy) #;1
 moveaway(Light) moveaway(All) #; attack(All,strongest) #;1
 moveToUnit(All,Enemy,farthest) #; train(Worker,20,EnemyDir) attack(All,closest) train(Worker,20,EnemyDir) attack(All,closest) #;1
 attack(All,mostHealthy) train(All,20,EnemyDir) #; moveToUnit(Light,Enemy,strongest) attack(Worker,closest) train(Light,20,Left) harvest(4) build(Base,1,Down) harvest(4) harvest(3) #;1
 moveaway(All) build(Base,2,Right) attack(Ranged,farthest) #; moveaway(Light) moveaway(All) #;-1
 moveaway(Worker) attack(Light,random) moveToUnit(Ranged,Ally,random) train(Ranged,20,Right) #; attack(All,mostHealthy) train(All,20,EnemyDir) #;1
 moveaway(Light) moveaway(All) #; moveToUnit(All,Ally,closest) build(Base,2,Left) #;-1
 attack(Worker,random) train(Worker,20,Up) #; moveToUnit(Heavy,Ally,strongest) harvest(2) attack(Heavy,weakest) moveaway(Worker) attack(Heavy,farthest) build(Barrack,2,Left) #;0
 moveaway(Light) harvest(4) attack(Worker,strongest) #; train(Worker,20,EnemyDir) attack(All,closest) #;1
 moveaway(Worker) attack(Light,mostHealthy) #; attack(Worker,closest) #;1
 moveToUnit(Heavy,Enemy,strongest) #; build(All,2,Up) train(Heavy,20,Up) harvest(4) attack(All,strongest) build(Barrack,2,Up) attack(All,strongest) build(Barrack,2,Up) build(All,2,Up) build(All,2,Up) #;1
 moveaway(Worker) attack(Worker,weakest) #; train(Light,20,EnemyDir) moveToUnit(Ranged,Ally,random) moveaway(Ranged) #;-1
 moveToUnit(All,Ally,closest) build(Base,2,Left) #; attack(All,strongest) #;1
 build(Barrack,2,Down) build(All,1,Left) moveaway(Light) harvest(1) #; train(Worker,20,EnemyDir) attack(Ranged,weakest) #;-1
 attack(All,strongest) #; moveaway(Light) harvest(4) attack(Worker,strongest) #;0
 moveaway(Worker) harvest(4) attack(Ranged,closest) #; moveToUnit(All,Enemy,farthest) #;-1
 attack(Worker,random) train(Worker,20,Up) #; moveaway(Light) moveaway(All) #;0
 attack(All,mostHealthy) train(All,20,EnemyDir) #; build(All,2,Right) moveaway(Light) #;0
 moveToUnit(All,Enemy,farthest) #; moveaway(Ranged) harvest(4) #;-1
 build(Barrack,2,Down) build(All,1,Left) moveaway(Light) harvest(1) #; train(Worker,20,EnemyDir) build(Barrack,1,Down) #;-1
 train(Worker,20,EnemyDir) attack(All,closest) #; attack(Ranged,lessHealthy) moveToUnit(All,Enemy,lessHealthy) harvest(4) moveaway(Ranged) #;0
 train(All,20,Right) moveToUnit(Worker,Enemy,weakest) #; moveToUnit(All,Enemy,farthest) #;-1
 train(Heavy,20,Left) attack(All,closest) #; attack(All,strongest) #;-1
 build(All,1,Right) train(Heavy,20,Up) #; train(Worker,20,EnemyDir) attack(All,closest) #;1
 harvest(3) build(All,2,Right) harvest(2) #; moveaway(Worker) harvest(4) #;-1
 train(Worker,20,EnemyDir) attack(All,closest) train(Worker,20,EnemyDir) attack(All,closest) #; moveToUnit(Heavy,Enemy,strongest) #;0
 attack(Worker,farthest) moveToUnit(Heavy,Enemy,farthest) attack(Worker,strongest) #; moveToUnit(All,Enemy,farthest) #;-1
 attack(Worker,lessHealthy) #; attack(Worker,closest) #;-1
 build(Barrack,2,Down) build(All,1,Left) moveaway(Light) harvest(1) #; attack(All,strongest) #;1
 moveaway(Worker) attack(Light,random) moveToUnit(Ranged,Ally,random) train(Ranged,20,Right) #; moveToUnit(All,Ally,strongest) train(Heavy,20,Left) harvest(2) harvest(2) build(All,2,Left) build(All,2,Up) #;-1
